x,y,z
21.050428663,4.101285764,-1.519571407
21.217499733,4.430500031,-1.537999988
21.373833021,5.044166644,-1.560999990
21.583857400,5.594857148,-1.587857144
21.756000519,6.321000099,-1.616999984
21.828333219,6.590833267,-1.628499985
7.586249948,-11.016999960,-1.283999979
22.007714408,7.101857049,-1.654285703
22.079999924,7.592166662,-1.672166646
22.121500015,7.884999990,-1.682999969
13.221416712,5.093166709,-1.612916658
21.383999825,7.774999857,-1.624499977
21.288999557,7.892499924,-1.620500028
8.568500042,14.739625096,-1.796250030
22.270000458,8.333999634,-1.707000017
0.203999996,16.349000931,-1.713999987
22.335599899,8.600199890,-1.719400001
22.428000132,8.932999929,-1.735999982
21.015428543,11.137857165,-1.707285694
20.822399902,11.505800056,-1.707599950
19.981999874,-5.425749898,-1.460499987
3.005916655,-14.054666758,-1.299999982
20.590999603,11.944333076,-1.708666682
13.472318086,8.205772747,-1.278636358
13.576999664,8.357999802,-1.077999949
9.692199898,8.310000038,-0.927199996
12.999000168,13.820000076,-1.453799987
11.401500225,14.708000183,-1.291999996
6.995666623,-12.890750011,-1.330666651
11.807999611,15.229000092,-1.345000029
12.314999580,16.898000717,-1.476999998
12.668999672,18.833000183,-1.620000005
12.147999763,18.559000015,-1.578999996
5.735000134,16.107000351,-1.171000004
3.356000066,15.989999771,-1.109499991
3.982999973,-15.421759987,-1.150240002
5.509736864,-15.533631626,-1.171000004
5.999047620,-15.468857220,-1.179619051
8.058833372,0.589190476,-1.645333338
9.064000130,-15.151000023,-1.215000033
9.506461730,-9.315615507,-1.358384618
1.503357155,12.621857030,-1.893500013
8.050999641,-13.355999947,-1.049999952
3.526999984,-4.521697688,-1.687139536
9.123555501,-13.276666853,-1.216111104
10.484125137,-14.492125034,-1.234249994
16.036499858,-8.979874849,-1.286625013
10.914999962,-14.107999802,-1.230000019
3.491223770,3.080104906,-1.678097897
10.722000122,-13.767999649,-1.199000001
11.004899979,-13.340199947,-1.265799999
11.371750116,-13.803750038,-1.233750015
12.499000192,-13.401375055,-1.269124985
11.563999812,-11.730666478,-1.183333317
11.857000033,-11.667999903,-1.197333336
12.931375146,-11.491624832,-1.187000021
15.867600060,-9.284000015,-1.273799992
17.480599976,-8.709000015,-1.365599990
18.964667002,-7.585666656,-1.437666694
18.542444441,-5.961777740,-1.435999990
18.918999672,-5.914499998,-1.445749998
4.426500034,-13.517799950,-1.276000011
20.880500317,-5.080250025,-1.523000002
20.480499268,-4.608999968,-1.483500004
21.353500048,-4.350999912,-1.547333340
3.950999975,14.883999825,-1.310500026
0.997363643,-13.878363609,-1.343545469
19.862166405,-2.848000010,-1.504500012
20.648000717,-3.101999998,-1.473999977
20.598857335,-2.370428562,-1.462285689
7.365499973,12.419166565,-1.845666647
21.299333254,-1.355000019,-1.511166672
9.675461622,9.488692357,-1.221692305
21.264499664,-1.101000011,-1.507000029
21.193999926,-0.853166670,-1.500833313
19.876874924,0.084374998,-1.507750005
19.884666655,0.578777777,-1.509111100
19.746000290,2.312000036,-1.508000016
19.623777813,3.597444481,-1.514333341
19.859142848,4.605857100,-1.551571437
19.936250210,4.959750056,-1.564999998
20.257499695,6.223500013,-1.620499969
20.527285440,7.583142894,-1.680428590
20.599285671,8.092142854,-1.701714311
19.472999997,11.087222205,-1.725222203
19.309000015,11.348999977,-1.723999977
0.455200002,-11.795099926,-1.472900009
19.213999748,11.415499687,-1.720499992
13.000148067,8.174592654,-1.315777779
5.842000008,14.890500069,-1.221499979
5.062687472,14.491500050,-1.277687494
4.544526276,14.180842048,-1.434210533
4.592399979,15.013199997,-1.284600019
7.974999905,-13.104000092,-1.208999991
2.990000010,15.532599831,-1.375800014
9.551181707,-5.767181873,-1.482545441
12.383214269,2.093357129,-1.579785730
2.946499944,16.139999866,-1.209500015
2.936500072,16.473500252,-1.341000021
3.327000022,19.931750298,-1.536249965
2.007444443,14.627755568,-1.305488891
0.965599996,14.989300156,-1.284400010
7.178411736,-5.459176428,-1.621764716
0.287666668,16.631999969,-1.294666688
17.363666852,4.510833263,-1.561666667
0.480785715,-15.273499966,-1.188464297
1.497304346,-15.301000098,-1.168304360
1.998047607,-15.326142811,-1.171476188
2.948470592,-15.363823442,-1.193117640
3.119083325,-14.765833219,-1.148999999
17.124375105,-2.418875009,-1.498624980
3.300000032,-14.760666847,-1.158999960
6.996900034,-15.062999916,-1.226800013
7.497727307,-14.917636351,-1.234272718
2.067791049,-3.552507468,-1.778985079
8.195000172,-14.631000042,-1.240500033
8.498249769,-14.445250034,-1.239749998
12.549666829,-10.985777643,-1.232888897
11.876099873,-8.947399902,-1.232400000
13.598333359,-10.010333379,-1.250666658
14.293000221,-9.711000443,-1.284000039
7.613333305,15.287833532,-1.799333334
15.517714228,-8.773428508,-1.331428562
16.434636550,-8.274818247,-1.420818188
18.070999146,-8.152999878,-1.503000021
4.465279047,2.588627919,-1.662271317
16.559199905,-7.466000080,-1.446799994
17.042111503,-7.435888926,-1.471333332
3.013389261,2.677046987,-1.700046981
18.649000168,-6.642000198,-1.501000047
17.531181682,-5.889181787,-1.468909090
18.804000219,-5.319333235,-1.479333321
18.582000187,-5.357285636,-1.461571421
18.621874809,-4.376375079,-1.528999999
19.975199890,-3.479600000,-1.542400002
18.558142798,-2.882000038,-1.509428552
8.010764795,-9.823764801,-1.335176475
19.051000595,-3.042999983,-1.457999945
0.876714287,-4.805535691,-1.679607140
19.288000107,-2.154999971,-1.467000008
19.829874754,-0.902124994,-1.505500004
19.798777898,-0.408888886,-1.501555575
18.763399887,0.467199999,-1.524400020
18.727000237,0.702250004,-1.521249980
0.996666667,-6.950236102,-1.709833336
18.683666441,1.063333333,-1.519111117
13.244999886,3.822000027,-1.564000010
18.620444616,2.100777785,-1.521333324
18.559332954,3.091444466,-1.528222230
18.725000381,4.983250022,-1.579750001
18.775750160,5.226250052,-1.590249985
19.039714268,6.555428641,-1.649714283
19.158111148,7.627444373,-1.694555548
18.588000298,9.315999985,-1.709999979
18.444500605,9.634666602,-1.822000007
10.407999992,-11.862500191,-1.249500036
18.988667170,9.753666560,-1.760999997
11.955461575,8.208538422,-1.188384615
12.223999977,13.815999985,-1.493999958
11.028500080,15.815000057,-1.571500003
11.067500114,17.129249573,-1.672999978
4.751999855,15.192000389,-1.261999965
4.960000038,19.676000595,-1.664000034
2.450749993,14.953374982,-1.347999990
2.279000044,20.006000519,-1.649999976
1.763000011,15.972000122,-1.276000023
2.025333325,20.018000285,-1.816000024
0.633999991,16.718799973,-1.835399961
1.146999955,20.138999939,-1.652999997
0.116437500,14.716937423,-1.320875004
5.426888890,-14.707889027,-1.240222242
5.684333483,-14.622666677,-1.241000017
2.497961521,-12.874884642,-1.373115388
9.619999886,-13.154000282,-1.297000051
10.003909111,-13.042999961,-1.309818159
10.071000099,-11.789999962,-1.223999977
9.483875036,-10.909375072,-1.251750007
10.907499790,-12.491000175,-1.323500037
10.527750015,-11.522875071,-1.233749986
7.036049986,6.603150010,-1.743899983
10.934000015,-10.894499779,-1.266000032
11.474166711,-10.964999914,-1.257833342
12.340999921,-10.275333087,-1.275000016
3.515833298,-14.523583253,-1.267500013
12.342999935,-10.113000393,-1.265500009
13.530714171,-8.762285914,-1.368000013
14.111124992,-9.045875072,-1.339625001
14.477400112,-8.750599957,-1.353900003
15.069866689,-8.350333468,-1.418800004
15.436571530,-8.270999908,-1.424428582
17.569777171,-6.876555549,-1.533111122
16.018333276,-5.916166623,-1.440666656
9.022363749,10.109363556,-1.878545447
16.470222261,-5.856999980,-1.479555527
17.712999344,-5.150000095,-1.493999958
17.412333171,-4.317000071,-1.523666660
18.052249908,-4.472749949,-1.508249998
18.038499832,-2.947499990,-1.478500009
18.358999968,-2.433625013,-1.501125008
18.539333344,-1.920999964,-1.512000004
18.700110965,-1.400222209,-1.522666666
8.927888764,14.501666705,-1.793777770
12.985239983,8.129439888,-1.694879999
18.683666441,-0.905222224,-1.518222239
18.651666853,-0.414222222,-1.513777799
17.579599762,0.611699998,-1.527699995
3.499055558,-11.028722127,-1.344833328
0.990466665,4.587016646,-1.721433339
17.504444122,1.098111106,-1.522555550
17.365299988,3.074499965,-1.532099974
1.004159994,-12.833239975,-1.374760003
2.531324309,6.623810807,-1.783621614
17.287000275,4.152400064,-1.546000004
3.423875034,-5.630562425,-1.526874997
17.409332911,4.776666641,-1.573333343
17.684856687,6.558999947,-1.652571440
17.800125360,7.109499991,-1.682624981
17.817571368,8.073285716,-1.721142837
0.130666666,-5.614199956,-1.548733330
18.032999992,9.043333371,-1.781500002
17.547333399,9.811000188,-1.774666667
17.301799774,9.953799820,-1.760400009
9.944384575,8.601846145,-1.369653844
9.627703702,8.607629635,-1.188333330
9.632781297,9.100593626,-1.218562491
1.981486478,-8.859189214,-1.444297304
12.480700016,13.802199936,-1.719299996
10.398888906,10.974222077,-1.839777774
11.298200035,14.537399864,-1.699000025
11.032599894,14.054999987,-1.743333316
7.527499994,-4.176500003,-1.542166670
10.566428593,16.615856988,-1.733714291
9.897749782,16.121750116,-1.700999990
9.564999989,16.184428351,-1.736928574
8.993470697,16.434941124,-1.701058816
14.978749990,0.093750000,-1.553666671
8.496705897,16.488176346,-1.675352945
8.003055625,16.560944345,-1.662944443
7.205166658,17.059833209,-1.694666664
7.288000107,17.589500427,-1.728499949
3.115333358,18.256333033,-1.715500017
5.506135569,3.602423729,-1.643050836
0.653999984,16.948499680,-1.518000007
2.456400013,-14.298999977,-1.295700002
4.768000126,-14.196999550,-1.271000028
5.493727251,-13.869000001,-1.265181845
16.294624567,3.560999990,-1.540624991
5.756000042,-13.755999565,-1.264000058
5.980259224,-12.930555450,-1.314851845
5.010399946,-13.041133308,-1.331333327
8.580999851,-12.883000135,-1.320000023
14.499777794,8.569777807,-1.771888892
9.473799896,-12.432000065,-1.335199988
9.964583317,-10.319833438,-1.289833337
10.987428597,-10.385214056,-1.284928552
8.623000050,-4.982800007,-1.554500008
13.990363641,-8.487454501,-1.407090913
14.484181751,-8.092181726,-1.494363633
15.503800011,-8.095400238,-1.517799997
4.878000021,-11.920250177,-1.381999969
14.995300007,-7.324000025,-1.510799992
2.309000015,16.606000900,-1.763000011
4.534369353,-0.949369371,-1.690027022
16.203999837,-7.059000015,-1.535666664
15.052900028,-5.865000057,-1.456099999
16.503111098,-5.420555539,-1.505888886
16.003400040,-4.392599964,-1.491000009
17.559499741,-3.863166690,-1.565666695
17.583250046,-4.004000008,-1.571250021
5.019666672,-11.314666748,-1.320466677
14.232999802,-2.463000059,-1.574000001
16.533833186,-2.793500026,-1.532666663
17.099999428,-2.820499897,-1.502499998
8.952000046,-4.185800076,-1.541199994
17.562600327,-1.781200027,-1.533599997
16.652363690,0.587909094,-1.539090893
16.327500343,4.424000025,-1.565500021
16.668500423,8.576124907,-1.756375000
16.356500626,9.859499931,-1.793000042
12.074999809,8.475000381,-1.340000033
9.903999752,9.655666669,-1.461666677
13.222000122,13.321000099,-1.758999944
11.910166740,13.505666733,-1.777166645
5.878333251,16.112332662,-1.662333330
3.961660004,-4.525100012,-1.674459994
3.552999973,16.815000534,-1.593999982
2.091000080,16.865999222,-1.574000001
1.975000024,17.740999222,-1.662999988
0.257999986,15.697999954,-1.437999964
0.131833330,-14.503499985,-1.313666681
0.504468749,-12.816937536,-1.382500008
0.997090898,-14.375545415,-1.303909096
1.494909091,-14.330909035,-1.303727258
1.982916673,-14.299749931,-1.306666662
13.736000061,8.387999535,-1.776999950
7.399071455,9.038642883,-1.844857156
7.563461524,-11.251692258,-1.262384589
8.185999870,-12.309000015,-1.343000054
7.979250073,-11.356500149,-1.248499990
9.075181788,-11.018545498,-1.289636363
10.518769118,-9.987307695,-1.313769230
11.047153840,-9.382461474,-1.312692312
12.010421100,-8.469947363,-1.394578953
13.580666648,-7.363333331,-1.479555541
15.183249950,-7.087249994,-1.548500001
12.600833257,-7.268333356,-1.587000012
15.348499894,-6.840499997,-1.553624988
15.366666476,-6.550333182,-1.543333332
14.460727171,-5.817727349,-1.500909068
15.331714085,-5.402428559,-1.496428558
14.965899944,-4.951999950,-1.538099980
12.396428517,12.945857048,-1.788142868
15.451714379,-5.040999957,-1.496142847
15.116833369,-4.356999954,-1.527833343
2.548999998,14.180444505,-1.541888873
15.456500053,-4.371999979,-1.476000011
16.457333247,-4.212666670,-1.572999994
16.601727226,-3.900545467,-1.579999978
15.487142835,-2.802285705,-1.530999984
16.440778097,-2.415333350,-1.534222205
3.692333380,-5.685833375,-1.538166662
16.060833772,-1.915500025,-1.505500019
9.011833350,13.604749997,-1.804250002
16.581400108,-1.381700003,-1.536400008
16.574599838,-0.409199999,-1.530299985
15.789099884,0.104400000,-1.551499999
8.503749984,-3.959607150,-1.670714289
15.722545450,1.613363656,-1.553272713
15.662899971,2.096299994,-1.552800012
15.550636292,3.084545439,-1.558545449
15.360125065,4.024125010,-1.561374977
15.625111156,7.613777796,-1.727999992
15.575444327,8.104555501,-1.747555547
15.646571432,9.091999871,-1.807428598
13.630000008,9.115999752,-1.792666674
14.737999916,10.470000267,-1.804999948
12.967407368,9.590444494,-1.742666673
11.522999937,13.697909095,-1.785636360
10.165600014,14.769400024,-1.788799977
10.768000126,5.947333415,-1.687166671
9.894856998,14.928714207,-1.786714264
9.516636328,15.213545539,-1.790545442
8.353500128,15.880499840,-1.790249974
2.989500046,16.679999352,-1.731999993
2.643000007,18.213000298,-1.841499984
1.695000052,17.999000549,-1.804999948
1.556666652,-13.286333243,-1.352166673
1.529590910,-12.927499988,-1.360818191
3.005499999,-13.507916768,-1.335250000
4.037117593,-12.915999974,-1.364470594
6.502999987,-12.522857053,-1.365214288
13.491399765,-2.817600012,-1.518799996
6.912857056,-12.312857219,-1.366428563
6.036195115,-9.541512210,-1.249634135
6.429520016,-9.487720070,-1.290519996
7.071357216,-10.318642753,-1.304999999
10.055749893,-9.464250207,-1.352499992
0.087000002,15.633000056,-1.630333304
11.450699997,-8.486900043,-1.398099983
11.995545387,-8.071818048,-1.498909083
12.976999890,-7.330090913,-1.503090923
14.243000031,-7.254000187,-1.572999954
14.352999926,-7.035249949,-1.573250026
14.489999771,-6.594333331,-1.565666715
14.574999809,-6.522999763,-1.570999980
14.583818262,-5.387909152,-1.524545453
15.344999949,-4.770333449,-1.582333326
15.638999939,-4.268500090,-1.598249972
3.993384600,-12.401384500,-1.400230765
15.753999710,-4.252999783,-1.610000014
3.471571423,-6.460476217,-1.682952381
15.806111230,-3.423000044,-1.593888892
15.715999603,-3.174000025,-1.577999949
15.748999596,-0.046999998,-1.547000051
15.011363723,0.601636366,-1.558909069
14.928250074,1.097750003,-1.552583347
14.840727286,2.081090916,-1.554545446
6.012962508,-1.410474999,-1.655474989
14.738500118,2.730999947,-1.555000007
14.587833405,3.572416663,-1.558249980
14.550000191,4.144500017,-1.571500003
12.443199921,8.051199818,-1.691400003
13.562000275,10.317000389,-1.794999957
11.506615419,12.560384677,-1.794230764
8.314999819,14.903749943,-1.798250020
7.997000044,15.099454533,-1.800363606
6.519611094,-5.713277790,-1.519666672
7.370799923,15.412000084,-1.800000000
6.658999920,15.795000394,-1.806666692
5.509815793,14.138842131,-1.721131576
5.277999878,14.383999825,-1.593999982
2.863999963,16.045500278,-1.708500028
7.970074071,-8.455481459,-1.471962973
0.342000008,15.675000191,-1.636000037
0.284999996,15.293000221,-1.590999961
0.123000000,-13.398428781,-1.368857128
0.989636362,-13.326000040,-1.364727280
3.011000015,-12.830962993,-1.382074069
3.491615424,-12.900923142,-1.370692299
4.522600079,-11.326200104,-1.283999991
4.512823526,-10.993647070,-1.313235290
6.109444459,-11.025555611,-1.275888907
5.688999891,-12.125000000,-1.368000031
5.429500024,-11.357666810,-1.309500019
6.329250097,-10.921999931,-1.277999997
8.492571558,-9.890857152,-1.326428567
8.996904736,-9.409714290,-1.355857157
12.963999748,-8.109999657,-1.590000033
13.604636279,-6.887181759,-1.585363626
13.564000130,-6.482999802,-1.559999943
13.530285563,-5.482857159,-1.544571417
13.880874872,-5.350749969,-1.541750014
14.020874977,-5.031124949,-1.544125006
14.013499737,-4.343000174,-1.517499983
14.704999924,-4.294000149,-1.593999982
14.846499920,-4.228250027,-1.607500017
14.916818359,-3.892909072,-1.604999987
14.950090842,-0.408454544,-1.550999999
14.382499695,0.766999990,-1.569000006
14.337454536,1.112000005,-1.566363627
14.380999565,0.902999997,-1.570000052
14.263666789,1.928999980,-1.567999959
14.164499950,2.554899979,-1.567899990
14.141499996,2.811000109,-1.570500016
14.114999771,2.875000000,-1.569000006
13.913899994,5.094900084,-1.619799995
10.385000082,8.244153976,-1.639615389
13.965916793,3.591666639,-1.571166684
13.856181838,4.082000039,-1.574090925
13.803000450,4.102000237,-1.569000006
13.912181941,6.605090965,-1.691636356
13.884555499,7.093333350,-1.715111110
13.895100117,7.597500038,-1.745000017
13.774000168,9.812999725,-1.876999974
11.429700089,11.667299843,-1.805999982
10.497153796,12.523230846,-1.806999995
9.947444386,12.979888810,-1.808444434
9.586888843,13.221555604,-1.805777775
8.596750021,13.684750080,-1.804999977
7.500181762,14.578363679,-1.813454552
4.495548417,14.148322598,-1.711806443
4.017386388,5.602340893,-1.723795465
2.976209308,14.142162767,-1.721348832
2.410666651,14.516666624,-1.682888865
2.259000063,15.880999565,-1.769999981
14.423999786,-1.685999990,-1.583499968
1.146799994,14.261000061,-1.557199979
0.929049999,14.548649979,-1.695649987
0.530115384,14.545461508,-1.674153846
8.019733206,-9.303799884,-1.363266651
0.098500001,14.455100060,-1.649800003
0.165500000,14.988500118,-1.640999973
0.125166667,-12.841333389,-1.409916659
7.457666670,-9.911428588,-1.338476192
8.995733261,-8.890199916,-1.396266667
12.022499800,-8.055749893,-1.577250004
12.672999859,-7.099500179,-1.584500015
5.461800003,-1.831999993,-1.547599983
13.694416682,1.598999987,-1.564166685
11.536875010,-5.782687455,-1.503500000
13.359999657,-5.486999989,-1.574000001
13.352199936,-5.081000042,-1.554600000
13.511333466,-4.884000063,-1.588666658
13.853428432,-4.813999925,-1.601285730
1.979538468,-12.015384674,-1.443230776
13.986285618,-4.272714206,-1.596142837
1.490833335,9.958277808,-1.942944460
9.320400047,-1.709599996,-1.556400013
14.346333292,-3.837111129,-1.624000019
14.363666693,-2.528333346,-1.591333330
14.404000044,-0.962124996,-1.572999999
13.794799995,0.677400005,-1.567200017
13.766500235,0.916749999,-1.565250009
13.722777790,1.175222211,-1.562444448
13.536916653,2.591499984,-1.563833346
13.229230807,-0.899999999,-1.589230794
13.203800011,4.046900010,-1.567100000
0.119125001,11.197999954,-1.944875017
13.186500072,4.302999973,-1.574999988
13.224399948,4.570500040,-1.590199995
13.253999710,4.767000198,-1.601999998
13.222600079,5.584700060,-1.636599994
13.252749920,6.022250056,-1.662499994
13.135182034,7.584727287,-1.740818175
8.039315801,-8.012947333,-1.506947379
12.924900150,8.589799976,-1.785600007
12.849399948,9.094500065,-1.814300001
11.929199982,10.231800270,-1.832600021
11.858666738,10.389333407,-1.816999992
10.383826090,9.602565226,-1.758782610
8.056933371,-5.719333363,-1.508466665
10.996000030,11.159090996,-1.804454522
10.780666669,11.396666527,-1.806999962
10.478428500,11.647857121,-1.804785711
4.991249967,-5.719799948,-1.530849993
5.210666656,8.804999987,-1.856333296
9.998214245,12.071214335,-1.805499979
9.567333221,12.177666664,-1.816333334
12.548000177,-4.396999995,-1.594000002
9.469083309,12.513499896,-1.807916661
9.170800209,12.769200134,-1.811400008
3.535335437,-2.490316444,-1.676556961
8.910999828,12.956333160,-1.811888867
8.514454668,13.193272851,-1.808909080
8.006153840,13.507538575,-1.809076914
8.998291651,3.551208347,-1.606208324
7.591374993,13.754124999,-1.809874967
6.989833355,14.096083323,-1.813000013
6.404714244,14.415428570,-1.818285721
6.131400013,14.485000038,-1.812400031
1.995893610,14.137063940,-1.774042545
1.496872334,14.187042480,-1.764978721
1.036000006,14.196212104,-1.795878786
0.138421052,14.238315683,-1.786263171
1.988428593,-12.435571330,-1.411642858
2.488153824,-11.884153806,-1.438461542
2.032666657,-10.903111193,-1.369999992
3.571500063,-11.227999687,-1.307999969
3.905571427,-11.843428748,-1.395714283
4.116999973,-11.408909104,-1.351999998
5.009299970,-10.391000032,-1.324050009
5.508791665,-9.908208291,-1.313250000
0.121696970,-7.969787901,-1.654636361
7.483894725,-9.379473736,-1.361473705
8.488863728,-8.927499901,-1.407045451
9.033466593,-8.532333310,-1.459400018
10.002533404,-8.046799914,-1.490399996
10.422500134,-1.646499991,-1.549999952
11.381500006,-7.976749778,-1.578500003
10.546000134,-7.302090948,-1.498181831
11.928999901,-7.263500094,-1.587000012
4.395500024,8.456583420,-1.832333326
12.113133303,-6.929266675,-1.585799996
12.317166487,-6.550833384,-1.584999998
10.993428571,-5.767928634,-1.504428583
12.472307719,-5.399461563,-1.539076924
12.534856933,-4.995285783,-1.526571427
12.843333244,-4.903000037,-1.558999976
13.044076993,2.105923084,-1.582923064
13.170999845,-4.832000017,-1.595166703
13.494999886,-4.244999965,-1.609999994
13.671583335,-3.909166694,-1.619333337
13.694166740,-3.395416637,-1.613249987
13.753000259,-3.398000002,-1.613000035
13.697714261,-2.502714259,-1.581857119
13.552750111,-2.248250008,-1.557749987
13.461583217,-1.910499960,-1.539666682
13.729000092,-1.694000006,-1.570000052
13.809000015,-1.659999967,-1.580000043
13.817333221,-1.558666666,-1.579333385
1.004727274,-7.976318186,-1.526409106
13.758333524,-1.267999967,-1.567666650
13.791555617,-0.854444451,-1.568222218
13.794749975,-1.067499995,-1.570500016
2.003882888,4.599054066,-1.710360362
13.227166573,0.088416667,-1.584833324
13.270600128,0.514199993,-1.592000020
13.232999802,0.764999986,-1.588333368
8.987952369,-1.994047619,-1.603333326
13.173214299,1.089642844,-1.583714289
12.951846123,2.602153833,-1.582461541
12.871538456,3.096615425,-1.586307700
9.954588273,-6.907235314,-1.622235284
12.784200096,3.431599998,-1.585799980
12.699666871,3.691333347,-1.584444457
12.583769358,4.101923044,-1.585923076
12.586818175,4.598181725,-1.608000018
12.478749911,6.593083342,-1.704416653
12.400363575,7.100272786,-1.728000001
12.357363788,7.610636321,-1.758363626
12.188444455,8.159222179,-1.779000004
10.566222191,-8.026222070,-1.590222226
10.103620694,8.171689658,-1.720551729
3.995964551,-1.896056733,-1.631829784
4.973600054,-4.106699944,-1.544399989
11.502125025,10.089125037,-1.864250004
10.644285747,10.717999867,-1.838000025
6.404666583,-2.669833302,-1.531666656
10.093333562,11.230111228,-1.837111115
9.521499906,11.678214209,-1.832928547
11.298399734,-5.260399914,-1.566199994
9.001666641,12.128066572,-1.837733340
8.504857200,12.531857150,-1.843285739
8.133666674,12.775666714,-1.843333344
7.881000042,12.959499955,-1.846499979
6.962090926,13.449636373,-1.843272762
6.514166594,13.694083373,-1.846083333
10.694733302,-3.429199998,-1.658333325
6.247000217,13.829999924,-1.847000003
4.010000110,14.381000042,-1.814499974
0.491285712,-12.290285587,-1.459999996
0.879714285,-11.763428824,-1.460142885
1.884857144,-11.219285829,-1.401285716
4.008749982,-10.399499893,-1.341166695
5.516421067,-9.348157883,-1.330578955
5.503785746,6.089714272,-1.733714291
6.983769270,-9.313538331,-1.371076923
8.959124982,-8.020937502,-1.519187488
11.063333511,-7.281666597,-1.587000012
4.034466664,13.530800056,-1.855866663
11.280599976,-7.239599991,-1.608599973
11.463142872,-6.916142872,-1.606499996
10.523999989,-5.784000009,-1.509937488
11.888999939,-5.669000149,-1.577000022
11.910600090,-5.550999928,-1.573200011
11.880142893,-5.287000043,-1.554428543
12.023375034,-5.038500071,-1.559000000
11.931857109,-4.782142844,-1.596142837
12.452124953,-4.791375041,-1.600125015
11.519999886,-4.269199944,-1.534999990
13.040214266,-3.912071432,-1.637071431
13.195090901,-3.441000006,-1.640000007
13.034857069,-2.849571398,-1.600428581
11.971750021,-2.774999976,-1.520499974
13.036600113,-2.458500028,-1.590100014
12.882499695,-2.191499949,-1.563499987
10.005500031,-1.992400014,-1.595100009
12.888499975,-1.984749973,-1.559625000
12.576499939,-1.876000027,-1.543999990
13.195916653,-1.386999985,-1.590416690
12.565499987,0.082642856,-1.580714277
12.460200005,0.592520002,-1.592080011
12.512769186,1.091230764,-1.579923070
0.978142855,6.100128583,-1.771771429
12.006571361,3.101464280,-1.584928555
12.009875000,3.570062503,-1.582374990
11.846153993,5.087153765,-1.626846167
11.803000053,5.586916685,-1.650416682
11.773199844,6.043900013,-1.675199997
10.401000023,-5.305500031,-1.591299999
11.413533401,6.115533320,-1.685266662
11.328833421,8.092333357,-1.772750010
10.940999985,9.306499958,-1.834999979
10.893888897,9.574888971,-1.855222212
10.054055585,10.130055639,-1.857944436
7.445333322,-2.669833342,-1.524000009
9.880249977,10.446499944,-1.837375015
9.503333346,10.590066783,-1.841400011
8.970444520,11.116944366,-1.845333331
8.791499615,11.379000187,-1.837499976
7.514470605,12.103058815,-1.848352944
6.968117658,12.594823445,-1.850764730
6.450199938,12.950300026,-1.849899995
5.539124995,13.059687436,-1.861937493
0.506789474,-10.993105336,-1.398947383
0.513000011,-11.449000359,-1.424000025
1.058833331,-11.380833308,-1.420000017
2.507473695,-10.449000007,-1.366473687
3.007848508,-10.412363601,-1.361121217
3.493631589,-10.328421091,-1.347842097
4.446409139,-9.873181820,-1.345772738
4.653410951,0.095465753,-1.674369868
8.520500024,-4.182166656,-1.530999978
5.972787900,-8.936000015,-1.357939391
6.485571436,-8.874392850,-1.382535713
6.954809529,-8.805285772,-1.402238085
8.509666655,-8.017000039,-1.490722226
9.435700035,-7.959999990,-1.588299978
9.860714504,-7.955857141,-1.595142875
9.955888854,-7.222333378,-1.592333357
9.997375131,-5.770437449,-1.497250021
10.965647136,-5.448235287,-1.577294132
11.256999969,-5.484000206,-1.574000001
11.955636111,-4.302545374,-1.610909104
4.558272752,11.785727328,-1.881818186
12.030823483,-3.960941160,-1.641823509
12.392833312,-3.879249970,-1.640249997
12.371599960,-2.874399996,-1.599999976
11.511166573,-2.755166690,-1.512999972
12.019999822,-2.851833344,-1.597000003
12.394333442,-2.449333330,-1.590500017
12.262000084,-2.171999931,-1.565000057
12.003499985,-1.863949984,-1.545850009
12.535999775,-1.685999990,-1.592499971
12.542785645,-1.390142841,-1.588285719
12.517437458,-0.872312501,-1.588625014
11.862928527,0.575214282,-1.603214281
12.165071419,1.093928571,-1.585999991
4.503641755,-4.844044778,-1.632029848
12.117214339,1.593571424,-1.587142859
12.043214253,2.086928572,-1.587500019
11.455538456,5.099153885,-1.633538466
1.568853659,-3.843414632,-1.786109757
11.224800110,6.750200081,-1.715000010
11.152666728,7.095333338,-1.732749989
11.064583222,7.593250036,-1.762249996
9.093272643,10.698999925,-1.852909077
2.949641020,6.545256395,-1.770051278
8.502071517,11.173571518,-1.852857138
6.082799959,12.741800022,-1.864400005
4.528777758,13.214333322,-1.863888873
1.997086940,-10.413608675,-1.386652174
0.988418919,4.069328823,-1.712486493
3.012944473,-9.807500045,-1.370166659
3.467818184,-9.928454573,-1.361590906
4.499703708,-9.422481502,-1.365555547
7.513299990,-7.210600042,-1.528400004
6.506000010,-8.505933253,-1.437866664
9.078199959,-7.994799995,-1.585799980
9.458166758,-7.241999944,-1.598333359
8.024500132,-1.702999979,-1.560000002
10.506666925,-6.555666659,-1.610888892
11.002000120,-4.917666621,-1.604888896
10.513166904,-4.243333340,-1.525666654
12.128133329,-3.410600011,-1.642333357
9.010499984,2.063656267,-1.616062500
11.959846130,-2.434461539,-1.584846148
12.160615408,-0.928538465,-1.596461553
12.231428555,-0.404428574,-1.589714280
11.720500060,0.092571428,-1.598357150
11.735749960,0.688750014,-1.603750020
11.670333290,1.102066656,-1.598333343
11.597071443,1.592714284,-1.596071422
11.404066594,2.583533319,-1.594000022
11.307500045,3.034333328,-1.596249988
11.244666735,3.282333295,-1.597000003
